date,open,close,volume,cap,open_change,volume_change,cap_change
"Feb 17, 2020",259.89,266.36,26024080089,29231690264,-0.01891,0.03466,0.02502
"Feb 16, 2020",264.9,259.89,25152366643,28518254585,-0.06909,0.06207,-0.01814
"Feb 15, 2020",284.56,264.73,23682452994,29045044403,0.06171,0.00527,-0.06845
"Feb 14, 2020",268.02,284.22,23558253463,31179427623,0.01121,-0.08694,0.06025
"Feb 13, 2020",265.05,268.1,25801317504,29407537084,0.12357,0.05118,0.01027
"Feb 12, 2020",235.9,265.41,24545049386,29108513969,0.05605,0.44683,0.12545
"Feb 11, 2020",223.38,235.85,16964695963,25863852653,-0.02262,0.04656,0.05529
"Feb 10, 2020",228.55,223.52,16210008511,24508831903,0.02498,0.07841,-0.022
"Feb 09, 2020",222.98,228.58,15031356241,25060056859,0.00211,-0.10213,0.02447
"Feb 08, 2020",222.51,223.15,16741203125,24461492839,0.04799,0.00406,0.00201
"Feb 07, 2020",212.32,222.73,16673443564,24412375482,0.04012,0.01509,0.04905
"Feb 06, 2020",204.13,212.34,16425589683,23270983772,0.07834,0.10495,0.03983
"Feb 05, 2020",189.3,204.23,14865434435,22379510312,-0.00295,0.26901,0.07929
"Feb 04, 2020",189.86,189.25,11714191695,20735478720,0.00663,-0.05476,-0.00311
"Feb 03, 2020",188.61,189.87,12392875241,20800183238,0.02768,-0.11822,0.00674
"Feb 02, 2020",183.53,188.62,14054425389,20660936267,0.01899,0.21476,0.02704
"Feb 01, 2020",180.11,183.67,11569697182,20116913728,-0.02506,-0.01355,0.01963
"Jan 31, 2020",184.74,180.16,11728616394,19729633078,0.05614,-0.06951,-0.02441
"Jan 30, 2020",174.92,184.69,12604789338,20223232964,-0.00811,0.17524,0.0552
"Jan 29, 2020",176.35,175.05,10725267311,19165292202,0.03201,-0.08898,-0.00736
"Jan 28, 2020",170.88,176.37,11772875064,19307396128,0.01708,0.06983,0.03195
"Jan 27, 2020",168.01,170.93,11004476145,18709615891,0.04237,0.18815,0.01711
"Jan 26, 2020",161.18,168.08,9261861590,18394952135,-0.01159,0.1217,0.04225
"Jan 25, 2020",163.07,161.28,8256956802,17649296256,0.00104,-0.22526,-0.01072
"Jan 24, 2020",162.9,163.05,10657671162,17840465424,-0.03209,0.02508,0.00088
"Jan 23, 2020",168.3,162.93,10396868698,17824835899,-0.00772,0.12889,-0.03176
"Jan 22, 2020",169.61,168.29,9209827928,18409534609,0.01526,-0.0592,-0.00814
"Jan 21, 2020",167.06,169.7,9789369362,18560711557,0.00096,-0.1216,0.01555
"Jan 20, 2020",166.9,167.12,11144529787,18276600992,-0.04884,-0.18732,0.00103
"Jan 19, 2020",175.47,166.97,13713374132,18257853532,0.02764,-0.08145,-0.04776
"Jan 18, 2020",170.75,175.37,14929342256,19173512823,0.03806,-0.00452,0.02698
"Jan 17, 2020",164.49,170.78,14997091826,18669811576,-0.01106,0.09187,0.039
"Jan 16, 2020",166.33,164.39,13735193018,17969103321,0.00362,-0.0948,-0.01094
"Jan 15, 2020",165.73,166.23,15173694057,18167930411,0.14891,-0.09207,0.00178
"Jan 14, 2020",144.25,165.96,16712318373,18135588271,-0.01347,0.99466,0.1508
"Jan 13, 2020",146.22,144.23,8378529470,15759102081,0.0223,-0.01755,-0.01117
"Jan 12, 2020",143.03,145.87,8528167453,15937115426,-0.00265,-0.08616,0.02075
"Jan 11, 2020",143.41,142.93,9332208590,15613213640,0.03195,0.02723,-0.00708
"Jan 10, 2020",138.97,143.96,9084816203,15724494553,-0.01551,0.18026,0.036
"Jan 09, 2020",141.16,138.98,7697325348,15178151517,-0.01624,-0.18002,-0.01601
"Jan 08, 2020",143.49,141.26,9387194957,15425115411,-0.00568,0.01396,-0.0158
"Jan 07, 2020",144.31,143.54,9257954672,15672773110,0.05869,0.01806,-0.00514
"Jan 06, 2020",136.31,144.3,9093747121,15753803340,0.00918,0.2082,0.05904
"Jan 05, 2020",135.07,136.28,7526675353,14875569430,0.00671,0.01289,0.00906
"Jan 04, 2020",134.17,135.07,7430904515,14741946278,0.05306,-0.29073,0.00682
"Jan 03, 2020",127.41,134.17,10476845358,14642130120,-0.02607,0.30427,0.0532
"Jan 02, 2020",130.82,127.41,8032709256,13902505466,0.00918,0.01228,-0.02583
"Jan 01, 2020",129.63,130.8,7935230330,14271059633,-0.02247,-0.11208,0.00929
"Dec 31, 2019",132.61,129.61,8936866397,14139765786,-0.01625,-0.08779,-0.0227
"Dec 30, 2019",134.8,132.63,9796951716,14468140712,0.05091,0.00908,-0.01567
"Dec 29, 2019",128.27,134.76,9708776786,14698483422,0.00833,0.20317,0.05025
"Dec 28, 2019",127.21,128.32,8069298610,13995233088,0.00665,-0.02772,0.00881
"Dec 27, 2019",126.37,127.21,8299390176,13873046817,-0.00095,-0.03505,0.00685
"Dec 26, 2019",126.49,126.36,8600871980,13778664460,-0.01999,0.02172,-0.00064
"Dec 25, 2019",129.07,126.45,8418019054,13787538200,0.00342,0.0573,-0.02012
"Dec 24, 2019",128.63,129.06,7961819689,14070696528,-0.02781,-0.17258,0.00359
"Dec 23, 2019",132.31,128.61,9622497693,14020312860,0.03286,0.05498,-0.0283
"Dec 22, 2019",128.1,132.37,9121058481,14428651183,-0.00775,0.22446,0.0332
"Dec 21, 2019",129.1,128.13,7449064703,13964992761,-0.00216,-0.08864,-0.00715
"Dec 20, 2019",129.38,129.07,8173594150,14065549620,-0.02758,-0.14544,-0.00188
"Dec 19, 2019",133.05,129.32,9564699140,14092012421,0.08471,-0.19384,-0.02824
"Dec 18, 2019",122.66,133.09,11864518321,14501554620,-0.08223,0.30996,0.08565
"Dec 17, 2019",133.65,122.6,9057166141,13357486656,-0.0663,0.00722,-0.08231
"Dec 16, 2019",143.14,133.61,8992282119,14555616655,0.00196,0.24286,-0.0663
"Dec 15, 2019",142.86,143.11,7235153411,15589117504,-0.01442,0.02654,0.00182
"Dec 14, 2019",144.95,142.87,7048066973,15560820323,-0.00487,-0.02983,-0.01422
"Dec 13, 2019",145.66,144.94,7264810247,15785338920,0.0142,-0.07928,-0.00442
"Dec 12, 2019",143.62,145.6,7890383413,15855473988,-0.01845,0.12124,0.01401
"Dec 11, 2019",146.32,143.61,7037180049,15636405555,-0.01255,0.0259,-0.01807
"Dec 10, 2019",148.18,146.27,6859512025,15924221614,-0.0201,0.0171,-0.0131
"Dec 09, 2019",151.22,148.23,6744206747,16135631420,0.01667,0.04696,-0.01999
"Dec 08, 2019",148.74,151.26,6441727252,16464729150,-0.00308,0.08974,0.01689
"Dec 07, 2019",149.2,148.77,5911233284,16191247024,-0.00134,-0.08477,-0.00275
"Dec 06, 2019",149.4,149.19,6458766441,16235876301,0.01847,-0.04257,-0.00026
"Dec 05, 2019",146.69,149.25,6745910228,16240052430,-0.00832,-0.14239,0.01715
"Dec 04, 2019",147.92,146.75,7865937094,15966157442,-0.00765,0.2678,-0.00806
"Dec 03, 2019",149.06,147.96,6204379850,16095928402,-0.01402,-0.06989,-0.00729
"Dec 02, 2019",151.18,149.06,6670561362,16214125032,-0.00859,-0.06085,-0.01396
"Dec 01, 2019",152.49,151.19,7102780298,16443650814,-0.01803,0.08176,-0.00877
"Nov 30, 2019",155.29,152.54,6565950868,16589132426,0.02319,-0.12499,-0.01769
"Nov 29, 2019",151.77,155.3,7503898278,16887922522,-0.00849,0.02142,0.02375
"Nov 28, 2019",153.07,151.72,7346531960,16496129470,0.03147,-0.16308,-0.00834
"Nov 27, 2019",148.4,153.01,8778095308,16634910472,0.01366,0.14769,0.02727
"Nov 26, 2019",146.4,148.97,7648516297,16193326033,0.02593,-0.30232,0.0171
"Nov 25, 2019",142.7,146.48,10962753356,15921080564,-0.06993,0.40859,0.02561
"Nov 24, 2019",153.43,142.83,7782769098,15523459920,0.02144,-0.0611,-0.06887
"Nov 23, 2019",150.21,153.42,8289198330,16671705910,-0.06996,-0.31043,0.02108
"Nov 22, 2019",161.51,150.27,12020749863,16327536038,-0.08061,0.40653,-0.06922
"Nov 21, 2019",175.67,161.46,8546371325,17541867626,-0.00986,0.18604,-0.08091
"Nov 20, 2019",177.42,175.7,7205785149,19086228092,-0.01706,-0.04391,-0.00979
"Nov 19, 2019",180.5,177.46,7536699743,19274876583,-0.02454,-0.03223,-0.01708
"Nov 18, 2019",185.04,180.56,7787662111,19609782345,0.00922,0.05748,-0.02452
"Nov 17, 2019",183.35,185.12,7364325471,20102654601,0.01579,0.0846,0.00978
"Nov 16, 2019",180.5,183.35,6789888120,19908020821,-0.02988,-0.22979,0.01578
"Nov 15, 2019",186.06,180.52,8815678477,19598770324,-0.01174,0.11978,-0.02934
"Nov 14, 2019",188.27,186,7872664470,20191206220,0.00711,0.07211,-0.01188
"Nov 13, 2019",186.94,188.26,7343173596,20434064781,0.00744,-0.05762,0.00769
"Nov 12, 2019",185.56,186.84,7792186666,20278071676,-0.02079,-0.01082,0.00742
"Nov 11, 2019",189.5,185.49,7877424106,20128792760,0.02466,-0.10001,-0.02093
"Nov 10, 2019",184.94,189.48,8752784211,20559121065,0.00342,0.20273,0.02416
"Nov 09, 2019",184.31,185.03,7277418704,20074095541,-0.01921,-0.20697,0.00456
"Nov 08, 2019",187.92,184.21,9176780911,19983058356,-0.01869,0.01052,-0.01991
"Nov 07, 2019",191.5,187.98,9081247799,20389037934,0.01264,-0.10586,-0.01876
"Nov 06, 2019",189.11,191.59,10156458684,20778894603,0.01503,0.0132,0.01222
"Nov 05, 2019",186.31,189.3,10024177342,20528094420,0.02188,-0.05001,0.01595
"Nov 04, 2019",182.32,186.36,10551917945,20205859402,-0.00908,0.20452,0.02167
"Nov 03, 2019",183.99,182.43,8760247744,19777347724,-0.00016,0.08312,-0.00804
"Nov 02, 2019",184.02,183.93,8087991830,19937622287,0.0012,-0.11564,-0.00012
"Nov 01, 2019",183.8,183.97,9145611130,19940014311,-0.00541,-0.04812,0.00014
"Oct 31, 2019",184.8,183.97,9607939606,19937256794,-0.02911,-0.08364,-0.00381
"Oct 30, 2019",190.34,184.69,10484902804,20013431227,0.04199,-0.01298,-0.02957
"Oct 29, 2019",182.67,190.34,10622761958,20623205054,-0.00938,0.02076,0.04217
"Oct 28, 2019",184.4,182.66,10406734124,19788729316,0.02484,-0.03783,-0.00845
"Oct 27, 2019",179.93,184.24,10815941952,19957408085,-0.00958,-0.21804,0.02463
"Oct 26, 2019",181.67,179.84,13831784986,19477741705,0.12011,0.3353,-0.00918
"Oct 25, 2019",162.19,181.52,10358594018,19658140299,-0.00197,0.41881,0.11948
"Oct 24, 2019",162.51,162.17,7300917537,17560021218,-0.0566,-0.24146,-0.00132
"Oct 23, 2019",172.26,162.4,9624925919,17583244177,-0.01515,0.37677,-0.05733
"Oct 22, 2019",174.91,172.3,6990951966,18652588580,-0.00348,0.02569,-0.01486
"Oct 21, 2019",175.52,174.92,6815820627,18933882640,0.01474,0.00217,-0.00337
"Oct 20, 2019",172.97,175.53,6801091120,18997957789,-0.00392,0.0381,0.01529
"Oct 19, 2019",173.65,172.91,6551453871,18711940303,-0.02438,-0.13412,-0.00396
"Oct 18, 2019",177.99,173.62,7566257807,18786275035,0.01182,0.12305,-0.02463
"Oct 17, 2019",175.91,178.03,6737237423,19260755682,-0.02994,-0.12404,0.01157
"Oct 16, 2019",181.34,176.01,7691244590,19040429002,-0.03016,-0.0052,-0.02961
"Oct 15, 2019",186.98,181.41,7731456579,19621350993,0.02719,0.06252,-0.02959
"Oct 14, 2019",182.03,186.96,7276520699,20219637357,0.00647,0.0807,0.02696
"Oct 13, 2019",180.86,182.08,6733182273,19688808994,-0.00915,-0.10156,0.00703
"Oct 12, 2019",182.53,180.83,7494328840,19551368532,-0.04833,-0.17902,-0.00943
"Oct 11, 2019",191.8,182.57,9128522970,19737401838,-0.00719,0.08985,-0.04731
"Oct 10, 2019",193.19,191.66,8375913276,20717535747,0.06125,-0.07837,-0.00833
"Oct 09, 2019",182.04,193.29,9088122101,20891536595,0.00514,0.21722,0.06206
"Oct 08, 2019",181.11,182.02,7466282780,19670825764,0.04724,-0.04819,0.00473
"Oct 07, 2019",172.94,181.19,7844316834,19578142143,-0.01939,0.34025,0.04709
"Oct 06, 2019",176.36,173.06,5852890674,18697637484,-0.00333,0.00269,-0.01855
"Oct 05, 2019",176.95,176.35,5837211771,19050956367,0.00976,-0.06589,-0.00345
"Oct 04, 2019",175.24,176.99,6248928449,19116991692,-0.03022,-0.02076,0.01032
"Oct 03, 2019",180.7,175.2,6381403725,18921747814,0.01964,0.00723,-0.03038
"Oct 02, 2019",177.22,180.71,6335595250,19514521236,-0.01659,-0.17465,0.01913
"Oct 01, 2019",180.21,177.34,7676276225,19148222892,0.0572,0.01633,-0.01395
"Sep 30, 2019",170.46,179.87,7552915148,19419149343,-0.02377,0.16251,0.05508
"Sep 29, 2019",174.61,170.5,6497088199,18405401315,-0.0004,-0.05777,-0.02319
"Sep 28, 2019",174.68,174.57,6895423445,18842313324,0.04818,-0.12819,-0.00067
"Sep 27, 2019",166.65,174.71,7909313625,18854855889,-0.02407,0.00778,0.04802
"Sep 26, 2019",170.76,166.73,7848286154,17991000062,0.01564,-0.19642,-0.02425
"Sep 25, 2019",168.13,170.89,9766632018,18438188568,-0.16701,-0.16934,0.01668
"Sep 24, 2019",201.84,168.11,11757739233,18135747380,-0.04662,0.56881,-0.16734
"Sep 23, 2019",211.71,201.92,7494673136,21780534855,-0.01754,-0.04073,-0.04537
"Sep 22, 2019",215.49,211.55,7812854576,22815755536,-0.01106,0.00898,-0.0183
"Sep 21, 2019",217.9,215.52,7743309778,23241121351,-0.01434,-0.03546,-0.0115
"Sep 20, 2019",221.07,218.05,8027974273,23511410671,0.04649,-0.24408,-0.01448
"Sep 19, 2019",211.25,221.28,10620070913,23856751722,0.01538,0.15503,0.0469
"Sep 18, 2019",208.05,211.39,9194634557,22787891774,0.0555,-0.10144,0.01348
"Sep 17, 2019",197.11,208.61,10232590812,22484889435,0.03912,0.24151,0.05845
"Sep 16, 2019",189.69,197.11,8242029488,21243167877,0.00861,0.32447,0.03872
"Sep 15, 2019",188.07,189.79,6222874780,20451239362,0.03723,-0.04274,0.00908
"Sep 14, 2019",181.32,188.11,6500686511,20267272633,0.00188,0.09163,0.03876
"Sep 13, 2019",180.98,181.11,5955041237,19511050764,0.01219,0.01994,0.00064
"Sep 12, 2019",178.8,181.02,5838605477,19498542852,-0.00578,-0.18423,0.01294
"Sep 11, 2019",179.84,178.73,7157139035,19249367782,-0.00756,0.13759,-0.00578
"Sep 10, 2019",181.21,179.79,6291476772,19361276593,-0.00083,-0.13016,-0.0074
"Sep 09, 2019",181.36,181.15,7232938985,19505534124,0.01728,0.11746,-0.00101
"Sep 08, 2019",178.28,181.36,6472677266,19525276831,0.04895,-0.04695,0.01748
"Sep 07, 2019",169.96,178.26,6791531342,19189873689,-0.02417,-0.00089,0.04901
"Sep 06, 2019",174.17,169.96,6797611878,18293376881,-0.01023,0.21614,-0.02433
"Sep 05, 2019",175.97,174.22,5589476516,18749645579,-0.01961,-0.05871,-0.00996
"Sep 04, 2019",179.49,175.99,5938120494,18938360723,0.00634,-0.14716,-0.01941
"Sep 03, 2019",178.36,179.5,6962728938,19313265198,0.03879,0.07062,0.00659
"Sep 02, 2019",171.7,178.35,6503447137,19186913439,-0.00441,0.17078,0.03927
"Sep 01, 2019",172.46,171.63,5554799576,18461846968,0.02114,-0.04724,-0.00475
"Aug 31, 2019",168.89,172.47,5830212249,18549906272,-0.00354,0.00929,0.02166
"Aug 30, 2019",169.49,168.83,5776520220,18156660601,-0.0257,-0.18978,-0.0039
"Aug 29, 2019",173.96,169.52,7129569083,18227677831,-0.07221,0.06465,-0.02502
"Aug 28, 2019",187.5,173.89,6696604087,18695530287,-0.00767,0.10828,-0.07255
"Aug 27, 2019",188.95,187.52,6042327402,20158029984,0.01183,-0.16172,-0.00735
"Aug 26, 2019",186.74,188.93,7207986636,20307338403,-0.02348,0.23721,0.0113
"Aug 25, 2019",191.23,186.84,5826017143,20080495261,-0.01767,-0.0678,-0.02312
"Aug 24, 2019",194.67,191.29,6249737982,20555802874,0.01863,-0.06134,-0.01743
"Aug 23, 2019",191.11,194.71,6658162377,20920364879,0.02231,-0.12034,0.01776
"Aug 22, 2019",186.94,191.33,7569043874,20555295233,-0.04923,-0.02659,0.02389
"Aug 21, 2019",196.62,186.89,7775772700,20075644245,-0.03052,0.21337,-0.04909
"Aug 20, 2019",202.81,196.57,6408417610,21112106339,0.0424,0.04284,-0.03201
"Aug 19, 2019",194.56,203.09,6145148692,21810324618,0.04692,0.02951,0.04434
"Aug 18, 2019",185.84,194.49,5969012024,20884307088,0.00167,0.08278,0.04756
"Aug 17, 2019",185.53,185.69,5512696513,19936235953,-0.01649,-0.22726,0.00146
"Aug 16, 2019",188.64,185.44,7133915837,19907120204,0.0105,-0.12972,-0.01612
"Aug 15, 2019",186.68,188.5,8197244441,20233249251,-0.10508,0.10112,0.01028
"Aug 14, 2019",208.6,186.61,7444456154,20027397541,-0.01296,0.25194,-0.10578
"Aug 13, 2019",211.34,208.71,5946313205,22396531009,-0.02185,0.04793,-0.01208
"Aug 12, 2019",216.06,211.29,5674315559,22670420643,0.04513,-0.11898,-0.02211
"Aug 11, 2019",206.73,216.09,6440605605,23183002869,-0.01805,-0.02189,0.0454
"Aug 10, 2019",210.53,206.73,6584748527,22176113561,-0.04699,-0.05457,-0.01772
"Aug 09, 2019",220.91,210.49,6964818795,22576055651,-0.02477,0.03743,-0.04719
"Aug 08, 2019",226.52,220.94,6713525644,23694202562,0.00261,-0.0437,-0.02395
"Aug 07, 2019",225.93,226.39,7020342210,24275514217,-0.03552,-0.08204,0.00177
"Aug 06, 2019",234.25,226.02,7647742672,24232708406,0.0521,-0.01511,-0.03486
"Aug 05, 2019",222.65,234.22,7765060287,25108076876,0.00031,0.48229,0.05198
"Aug 04, 2019",222.58,222.67,5238542572,23867371249,0.02148,-0.0806,0.00093
"Aug 03, 2019",217.9,222.49,5697798687,23845116864,0.00009,-0.07495,0.02133
"Aug 02, 2019",217.88,217.87,6159440229,23347127327,-0.00307,0.03252,0.00042
"Aug 01, 2019",218.55,217.81,5965442642,23337361749,0.03829,-0.00639,-0.00374
"Jul 31, 2019",210.49,218.65,6003828340,23425015630,-0.00402,0.09361,0.03876
"Jul 30, 2019",211.34,210.52,5489918859,22551013736,0.00104,0.00086,-0.0034
"Jul 29, 2019",211.12,211.27,5485190664,22627969069,0.01789,-0.00358,0.00051
"Jul 28, 2019",207.41,211.19,5504887934,22616386468,-0.0556,-0.1203,0.01835
"Jul 27, 2019",219.62,207.41,6257703908,22208955063,-0.00005,0.09212,-0.05552
"Jul 26, 2019",219.63,219.63,5729852178,23514586698,0.01226,-0.14877,0.00018
"Jul 25, 2019",216.97,219.62,6731281160,23510336984,0.0208,-0.06105,0.01198
"Jul 24, 2019",212.55,217.05,7168982843,23232101232,-0.02307,0.02765,0.02043
"Jul 23, 2019",217.57,212.73,6976091534,22767023810,-0.03602,0.10053,-0.02208
"Jul 22, 2019",225.7,217.56,6338843919,23281138563,-0.01514,-0.05179,-0.03565
"Jul 21, 2019",229.17,225.63,6685082868,24141704293,0.03505,-0.16188,-0.0151
"Jul 20, 2019",221.41,229.12,7976245988,24511869214,-0.02316,0.04862,0.03531
"Jul 19, 2019",226.66,221.33,7606433131,23675884534,0.07198,-0.18454,-0.02297
"Jul 18, 2019",211.44,226.57,9327816059,24232572603,0.06214,-0.00638,0.07145
"Jul 17, 2019",199.07,211.48,9387747640,22616651114,-0.13354,0.03886,0.06187
"Jul 16, 2019",229.75,199.19,9036620494,21298941499,0.00781,-0.07066,-0.13301
"Jul 15, 2019",227.97,229.78,9723674244,24566488597,-0.15341,0.13351,0.00979
"Jul 14, 2019",269.28,227.58,8578339386,24328422207,-0.02537,0.27714,-0.15532
"Jul 13, 2019",276.29,269.46,6716829429,28801816023,0.02829,-0.17574,-0.02455
"Jul 12, 2019",268.69,276.28,8148936015,29526802979,-0.07332,-0.20236,0.02831
"Jul 11, 2019",289.95,268.7,10216287022,28713849048,-0.06119,-0.12532,-0.07332
"Jul 10, 2019",308.85,290,11679985167,30985827113,-0.0143,0.16159,-0.061
"Jul 09, 2019",313.33,308.88,10055159803,32998749928,0.02486,0.10753,-0.01383
"Jul 08, 2019",305.73,313.25,9078905628,33461369498,0.06304,0.11813,0.02483
"Jul 07, 2019",287.6,305.7,8119724981,32650611906,-0.00101,0.058,0.06327
"Jul 06, 2019",287.89,287.55,7674615025,30707785756,0.01234,-0.12024,-0.00144
"Jul 05, 2019",284.38,288,8723493015,30751916427,-0.06155,0.03808,0.01234
"Jul 04, 2019",303.03,284.52,8403513106,30377082394,0.03863,-0.15344,-0.06117
"Jul 03, 2019",291.76,303.1,9926711979,32356299765,-0.00606,-0.06514,0.03958
"Jul 02, 2019",293.54,291.6,10618413952,31124332021,0.01127,0.03169,-0.00684
"Jul 01, 2019",290.27,293.64,10292223948,31338571563,-0.09171,-0.00106,0.01026
"Jun 30, 2019",319.58,290.7,10303111000,31020295932,0.02666,-0.0573,-0.09163
"Jun 29, 2019",311.28,320.06,10929374565,34149263832,0.05827,-0.05083,0.02851
"Jun 28, 2019",294.14,311.23,11514656820,33202586960,-0.12708,-0.17976,0.05776
"Jun 27, 2019",336.96,294.27,14038092503,31389390615,0.05966,-0.14595,-0.12605
"Jun 26, 2019",317.99,336.75,16437084081,35916727561,0.02353,0.70478,0.05869
"Jun 25, 2019",310.68,318.13,9641764965,33925713000,0.00962,0.17501,0.02494
"Jun 24, 2019",307.72,310.42,8205712062,33100160024,-0.00549,0.00547,0.00857
"Jun 23, 2019",309.42,307.83,8161062380,32819043043,0.04845,-0.23108,-0.00489
"Jun 22, 2019",295.12,309.38,10613731255,32980338717,0.08604,0.13739,0.0492
"Jun 21, 2019",271.74,294.91,9331694140,31433771859,0.00865,0.45603,0.08558
"Jun 20, 2019",269.41,271.7,6408981097,28955655290,0.01641,0.16178,0.00853
"Jun 19, 2019",265.06,269.43,5516510947,28710780975,-0.03376,-0.11099,0.01665
"Jun 18, 2019",274.32,265.05,6205242504,28240458529,0.01944,0.03252,-0.03377
"Jun 17, 2019",269.09,274.35,6009795781,29227567867,0.00071,-0.37894,0.01918
"Jun 16, 2019",268.9,269.22,9676746453,28677606760,0.01883,0.19071,0.00089
"Jun 15, 2019",263.93,269.02,8126853944,28652203067,0.03025,-0.06339,0.01881
"Jun 14, 2019",256.18,264.09,8676891267,28123338884,-0.01813,0.02781,0.03104
"Jun 13, 2019",260.91,256.17,8442077836,27276572627,0.06091,-0.02354,-0.01802
"Jun 12, 2019",245.93,260.9,8645598618,27777154177,-0.00779,0.17113,0.06166
"Jun 11, 2019",247.86,245.78,7382269700,26163906569,0.06455,-0.09322,-0.0069
"Jun 10, 2019",232.83,247.52,8141159848,26345596475,-0.05176,0.07596,0.06206
"Jun 09, 2019",245.54,233.09,7566421456,24806123509,-0.02273,0.04711,-0.05136
"Jun 08, 2019",251.25,245.74,7225996863,26149221979,0.00766,-0.13766,-0.02057
"Jun 07, 2019",249.34,250.93,8379534528,26698353830,0.00976,0.01384,0.00596
"Jun 06, 2019",246.93,249.47,8265146806,26540057659,0.02248,-0.03319,0.00994
"Jun 05, 2019",241.5,247.05,8548917062,26278874480,-0.0436,-0.15629,0.0238
"Jun 04, 2019",252.51,241.34,10132549747,25667971281,-0.06509,0.08072,-0.04449
"Jun 03, 2019",270.09,252.61,9375712917,26863086906,0.01725,0.07223,-0.06508
"Jun 02, 2019",265.51,270.23,8744111713,28732949885,-0.01088,-0.12056,0.01835
"Jun 01, 2019",268.43,265.39,9942869852,28215330784,0.04847,-0.11658,-0.01003
"May 31, 2019",256.02,268.11,11255023515,28501098831,-0.05019,-0.17268,0.04803
"May 30, 2019",269.55,255.86,13604268584,27194892741,-0.00821,0.38549,-0.05034
"May 29, 2019",271.78,269.46,9819132174,28636457373,-0.00297,-0.05247,-0.00838
"May 28, 2019",272.59,271.77,10362846898,28878512607,0.0204,-0.14177,-0.00388
"May 27, 2019",267.14,272.86,12074664736,28991071396,0.06126,0.24941,0.02182
"May 26, 2019",251.72,267.07,9664267731,28371943145,0.00813,0.08283,0.06095
"May 25, 2019",249.69,251.76,8924985385,26742086786,0.01504,-0.10116,0.00925
"May 24, 2019",245.99,249.48,9929433206,26497014858,0.0054,-0.06955,0.01444
"May 23, 2019",244.67,245.97,10671663487,26119891327,-0.04051,0.08692,0.0053
"May 22, 2019",255,244.7,9818257463,25982060192,0.01331,-0.14957,-0.04108
"May 21, 2019",251.65,255.22,11545049593,27095257004,-0.03682,0.06558,0.01344
"May 20, 2019",261.27,251.86,10834541285,26736046292,0.1144,-0.10081,-0.03596
"May 19, 2019",234.45,261.29,12049250894,27733299057,-0.03878,0.10208,0.11394
"May 18, 2019",243.91,234.6,10933142646,24896520187,-0.07557,-0.31828,-0.03749
"May 17, 2019",263.85,243.76,16037551694,25866318005,0.06848,-0.14061,-0.07656
"May 16, 2019",246.94,264.01,18661465873,28010958253,0.13792,0.38644,0.06834
"May 15, 2019",217.01,247.15,13460006534,26219111162,0.10303,0.0556,0.13832
"May 14, 2019",196.74,217.15,12751049755,23033114137,0.04973,0.22995,0.10328
"May 13, 2019",187.42,196.85,10367149039,20876934045,-0.03471,0.00398,0.05096
"May 12, 2019",194.16,187.33,10326050090,19864635091,0.1214,-0.17906,-0.03579
"May 11, 2019",173.14,194.3,12578331654,20602050120,0.01662,0.56507,0.12236
"May 10, 2019",170.31,173.14,8036919053,18355936406,-0.00374,0.22759,0.01689
"May 09, 2019",170.95,170.29,6546914198,18051087500,0.00618,0.02031,-0.00373
"May 08, 2019",169.9,170.95,6416569598,18118602844,-0.01467,-0.23713,0.0069
"May 07, 2019",172.43,169.8,8411140170,17994460619,0.05565,0.11552,-0.01641
"May 06, 2019",163.34,172.65,7540096853,18294624766,-0.00415,0.26972,0.05644
"May 05, 2019",164.02,163.45,5938415562,17317292591,-0.02305,-0.10809,-0.00338
"May 04, 2019",167.89,164.03,6658100049,17376070198,0.03585,-0.08786,-0.02325
"May 03, 2019",162.08,167.95,7299410672,17789626262,0.00765,0.20768,0.03609
"May 02, 2019",160.85,162.12,6044171062,17169962760,-0.00826,0.04405,0.00824
"May 01, 2019",162.19,160.82,5789172433,17029616915,0.04524,-0.07754,-0.00818
"Apr 30, 2019",155.17,162.17,6275803460,17170110493,-0.01348,0.03668,0.04501
"Apr 29, 2019",157.29,155.2,6053776253,16430642271,-0.00763,0.12526,-0.01318
"Apr 28, 2019",158.5,157.3,5379894433,16650076837,0.01427,-0.08242,-0.00707
"Apr 27, 2019",156.27,158.43,5863109118,16768575998,0.01093,-0.2188,0.01348
"Apr 26, 2019",154.58,156.35,7505283355,16545462357,-0.06829,0.10043,0.01235
"Apr 25, 2019",165.91,154.46,6820332362,16343573973,-0.03175,-0.07223,-0.06843
"Apr 24, 2019",171.35,165.83,7351304156,17544029659,-0.00384,0.03571,-0.03267
"Apr 23, 2019",172.01,171.45,7097827092,18136462572,0.0117,0.16456,-0.00236
"Apr 22, 2019",170.02,171.87,6094878077,18179292263,-0.0213,0.01487,0.01088
"Apr 21, 2019",173.72,170.05,6005571688,17983602095,0,-0.0223,-0.0212
"Apr 20, 2019",173.72,173.75,6142567812,18373023202,-0.0004,-0.06092,0.00038
"Apr 19, 2019",173.79,173.71,6541053061,18366130180,0.04122,-0.06175,-0.00048
"Apr 18, 2019",166.91,173.81,6971581464,18374913022,-0.00382,0.24579,0.04124
"Apr 17, 2019",167.55,166.95,5596102715,17647086048,0.03727,0.08031,-0.00389
"Apr 16, 2019",161.53,167.62,5180105341,17715913572,-0.03794,-0.08677,0.03757
"Apr 15, 2019",167.9,161.57,5672311824,17074367783,0.02079,0.17044,-0.0372
